0,0.0,0.0,-0.16908212560386474,-0.0821256038647343,-0.30434782608695654,-0.2028985507246377,-0.41545893719806765,-0.30434782608695654,-0.5314009661835749,-0.34782608695652173,-0.1642512077294686,-0.4975845410628019,-0.20772946859903382,-0.7004830917874396,-0.2318840579710145,-0.821256038647343,-0.23671497584541062,-0.927536231884058,-0.03864734299516908,-0.5169082125603864,-0.043478260869565216,-0.7439613526570048,-0.04830917874396135,-0.8840579710144928,-0.043478260869565216,-1.0,0.07729468599033816,-0.4927536231884058,0.10628019323671498,-0.7101449275362319,0.11594202898550725,-0.8357487922705314,0.12077294685990338,-0.9420289855072463,0.178743961352657,-0.42995169082125606,0.2318840579710145,-0.5893719806763285,0.2608695652173913,-0.6859903381642513,0.28502415458937197,-0.7777777777777778
0,0.0,0.0,-0.16908212560386474,-0.07729468599033816,-0.30434782608695654,-0.19806763285024154,-0.41545893719806765,-0.2946859903381642,-0.5314009661835749,-0.33816425120772947,-0.15942028985507245,-0.4975845410628019,-0.2028985507246377,-0.7004830917874396,-0.22705314009661837,-0.821256038647343,-0.2318840579710145,-0.9227053140096618,-0.033816425120772944,-0.5169082125603864,-0.03864734299516908,-0.748792270531401,-0.03864734299516908,-0.8840579710144928,-0.03864734299516908,-1.0,0.0821256038647343,-0.4927536231884058,0.11594202898550725,-0.7101449275362319,0.12560386473429952,-0.8357487922705314,0.13526570048309178,-0.9371980676328503,0.18840579710144928,-0.42995169082125606,0.24154589371980675,-0.5893719806763285,0.2753623188405797,-0.6859903381642513,0.2946859903381642,-0.7777777777777778
0,0.0,0.0,-0.1722488038277512,-0.07655502392344497,-0.3062200956937799,-0.19617224880382775,-0.41626794258373206,-0.2966507177033493,-0.5358851674641149,-0.3444976076555024,-0.16267942583732056,-0.49282296650717705,-0.21052631578947367,-0.6985645933014354,-0.22966507177033493,-0.8181818181818182,-0.23923444976076555,-0.9234449760765551,-0.03827751196172249,-0.5167464114832536,-0.0430622009569378,-0.7464114832535885,-0.0430622009569378,-0.8851674641148325,-0.0430622009569378,-1.0,0.07655502392344497,-0.49282296650717705,0.10526315789473684,-0.7081339712918661,0.11961722488038277,-0.8325358851674641,0.12440191387559808,-0.9425837320574163,0.18181818181818182,-0.430622009569378,0.23923444976076555,-0.583732057416268,0.2679425837320574,-0.6842105263157895,0.28708133971291866,-0.7751196172248804
0,0.0,0.0,-0.17307692307692307,-0.07692307692307693,-0.3076923076923077,-0.1971153846153846,-0.4182692307692308,-0.2980769230769231,-0.5384615384615384,-0.34134615384615385,-0.16346153846153846,-0.4951923076923077,-0.20673076923076922,-0.6971153846153846,-0.23076923076923078,-0.8173076923076923,-0.2403846153846154,-0.9230769230769231,-0.038461538461538464,-0.5192307692307693,-0.04326923076923077,-0.7451923076923077,-0.04807692307692308,-0.8846153846153846,-0.04326923076923077,-1.0,0.07692307692307693,-0.49038461538461536,0.10576923076923077,-0.7067307692307693,0.1201923076923077,-0.8317307692307693,0.125,-0.9375,0.1875,-0.42788461538461536,0.2403846153846154,-0.5865384615384616,0.2644230769230769,-0.6875,0.28365384615384615,-0.7788461538461539
0,0.0,0.0,-0.17307692307692307,-0.08173076923076923,-0.3076923076923077,-0.20192307692307693,-0.4182692307692308,-0.30288461538461536,-0.5336538461538461,-0.34615384615384615,-0.16346153846153846,-0.4951923076923077,-0.20673076923076922,-0.6971153846153846,-0.22596153846153846,-0.8221153846153846,-0.23076923076923078,-0.9278846153846154,-0.038461538461538464,-0.5192307692307693,-0.04326923076923077,-0.75,-0.04807692307692308,-0.8894230769230769,-0.04326923076923077,-1.0,0.07692307692307693,-0.4951923076923077,0.10576923076923077,-0.7115384615384616,0.1201923076923077,-0.8365384615384616,0.125,-0.9423076923076923,0.18269230769230768,-0.42788461538461536,0.2403846153846154,-0.5865384615384616,0.2644230769230769,-0.6875,0.28365384615384615,-0.7740384615384616
0,0.0,0.0,-0.1674641148325359,-0.07655502392344497,-0.3014354066985646,-0.20095693779904306,-0.41148325358851673,-0.3014354066985646,-0.5311004784688995,-0.3492822966507177,-0.16267942583732056,-0.49282296650717705,-0.20574162679425836,-0.6985645933014354,-0.22488038277511962,-0.8229665071770335,-0.22966507177033493,-0.9234449760765551,-0.03827751196172249,-0.5167464114832536,-0.0430622009569378,-0.7464114832535885,-0.0430622009569378,-0.8851674641148325,-0.0430622009569378,-1.0,0.07655502392344497,-0.49282296650717705,0.11004784688995216,-0.7081339712918661,0.11961722488038277,-0.8325358851674641,0.12440191387559808,-0.937799043062201,0.18660287081339713,-0.430622009569378,0.24401913875598086,-0.5933014354066986,0.2679425837320574,-0.69377990430622,0.2822966507177033,-0.7894736842105263
0,0.0,0.0,-0.16822429906542055,-0.07476635514018691,-0.3037383177570093,-0.20093457943925233,-0.411214953271028,-0.3037383177570093,-0.5186915887850467,-0.34579439252336447,-0.16355140186915887,-0.4953271028037383,-0.205607476635514,-0.7009345794392523,-0.22429906542056074,-0.822429906542056,-0.2336448598130841,-0.9252336448598131,-0.037383177570093455,-0.5186915887850467,-0.04205607476635514,-0.7523364485981309,-0.04672897196261682,-0.8878504672897196,-0.04672897196261682,-1.0,0.07476635514018691,-0.4953271028037383,0.10747663551401869,-0.7149532710280374,0.11682242990654206,-0.8364485981308412,0.12149532710280374,-0.9392523364485982,0.18691588785046728,-0.4392523364485981,0.24299065420560748,-0.5981308411214953,0.26635514018691586,-0.7009345794392523,0.2850467289719626,-0.7897196261682243
0,0.0,0.0,-0.16591928251121077,-0.07623318385650224,-0.29596412556053814,-0.19730941704035873,-0.3991031390134529,-0.29596412556053814,-0.515695067264574,-0.336322869955157,-0.15695067264573992,-0.49327354260089684,-0.19730941704035873,-0.6995515695067265,-0.21524663677130046,-0.8251121076233184,-0.21973094170403587,-0.9282511210762332,-0.03587443946188341,-0.515695067264574,-0.03587443946188341,-0.7488789237668162,-0.03139013452914798,-0.8878923766816144,-0.03139013452914798,-1.0,0.08071748878923767,-0.49327354260089684,0.11659192825112108,-0.7085201793721974,0.13004484304932734,-0.8340807174887892,0.13452914798206278,-0.9372197309417041,0.18834080717488788,-0.4304932735426009,0.24663677130044842,-0.5919282511210763,0.27802690582959644,-0.695067264573991,0.29596412556053814,-0.7847533632286996
0,0.0,0.0,-0.16371681415929204,-0.07079646017699115,-0.2920353982300885,-0.1902654867256637,-0.39823008849557523,-0.28761061946902655,-0.5176991150442478,-0.33185840707964603,-0.1592920353982301,-0.4911504424778761,-0.19911504424778761,-0.6991150442477876,-0.2168141592920354,-0.8185840707964602,-0.22123893805309736,-0.9247787610619469,-0.030973451327433628,-0.5132743362831859,-0.030973451327433628,-0.7433628318584071,-0.030973451327433628,-0.8849557522123894,-0.030973451327433628,-1.0,0.084070796460177,-0.48672566371681414,0.11946902654867257,-0.7035398230088495,0.13274336283185842,-0.831858407079646,0.1415929203539823,-0.9380530973451328,0.18584070796460178,-0.4247787610619469,0.24336283185840707,-0.584070796460177,0.2743362831858407,-0.6814159292035398,0.29646017699115046,-0.7699115044247787
0,0.0,0.0,-0.17105263157894737,-0.07017543859649122,-0.30701754385964913,-0.18859649122807018,-0.41228070175438597,-0.2894736842105263,-0.5307017543859649,-0.3333333333333333,-0.16666666666666666,-0.49122807017543857,-0.20614035087719298,-0.6973684210526315,-0.2236842105263158,-0.8201754385964912,-0.2324561403508772,-0.9254385964912281,-0.039473684210526314,-0.5131578947368421,-0.039473684210526314,-0.7456140350877193,-0.039473684210526314,-0.8859649122807017,-0.039473684210526314,-1.0,0.07894736842105263,-0.4868421052631579,0.10964912280701754,-0.706140350877193,0.12280701754385964,-0.8333333333333334,0.13157894736842105,-0.9385964912280702,0.18421052631578946,-0.42105263157894735,0.2412280701754386,-0.5833333333333334,0.2719298245614035,-0.6798245614035088,0.29385964912280704,-0.7719298245614035
